STATION,NAME,DATE,TAVG,TMAX,TMIN
TX000038987,"GYSHGY, TX",8/18/1924,82,100,
TX000038987,"GYSHGY, TX",8/19/1924,81,102,
TX000038987,"GYSHGY, TX",8/20/1924,84,106,
TX000038987,"GYSHGY, TX",8/21/1924,,103,
TX000038987,"GYSHGY, TX",8/22/1924,,,
TX000038987,"GYSHGY, TX",8/23/1924,,95,
TX000038987,"GYSHGY, TX",8/24/1924,,,
TX000038987,"GYSHGY, TX",8/25/1924,,,
TX000038987,"GYSHGY, TX",8/26/1924,,,
TX000038987,"GYSHGY, TX",8/27/1924,,,
TX000038987,"GYSHGY, TX",8/28/1924,,,
TX000038987,"GYSHGY, TX",8/29/1924,,,
TX000038987,"GYSHGY, TX",8/30/1924,,93,
TX000038987,"GYSHGY, TX",8/31/1924,,97,
TX000038987,"GYSHGY, TX",9/1/1924,76,98,52
TX000038987,"GYSHGY, TX",9/2/1924,79,99,56
TX000038987,"GYSHGY, TX",9/3/1924,70,94,46
TX000038987,"GYSHGY, TX",9/4/1924,68,93,43
TX000038987,"GYSHGY, TX",9/5/1924,72,93,44
TX000038987,"GYSHGY, TX",9/6/1924,75,94,49
TX000038987,"GYSHGY, TX",9/7/1924,76,89,54
TX000038987,"GYSHGY, TX",9/8/1924,71,85,57
TX000038987,"GYSHGY, TX",9/9/1924,67,81,47
TX000038987,"GYSHGY, TX",9/10/1924,67,85,45
TX000038987,"GYSHGY, TX",9/11/1924,69,92,53
TX000038987,"GYSHGY, TX",9/12/1924,70,86,48
TX000038987,"GYSHGY, TX",9/13/1924,67,83,47
TX000038987,"GYSHGY, TX",9/14/1924,66,81,44
TX000038987,"GYSHGY, TX",9/15/1924,65,80,44
TX000038987,"GYSHGY, TX",9/16/1924,64,80,42
TX000038987,"GYSHGY, TX",9/17/1924,62,81,42
TX000038987,"GYSHGY, TX",9/18/1924,61,83,41
TX000038987,"GYSHGY, TX",9/19/1924,65,83,40
TX000038987,"GYSHGY, TX",9/20/1924,59,85,38
TX000038987,"GYSHGY, TX",9/21/1924,61,81,40
TX000038987,"GYSHGY, TX",9/22/1924,64,81,40
TX000038987,"GYSHGY, TX",9/23/1924,60,79,41
TX000038987,"GYSHGY, TX",9/24/1924,62,81,38
TX000038987,"GYSHGY, TX",9/25/1924,57,82,38
TX000038987,"GYSHGY, TX",9/26/1924,62,82,36
TX000038987,"GYSHGY, TX",9/27/1924,62,78,45
TX000038987,"GYSHGY, TX",9/28/1924,47,68,29
TX000038987,"GYSHGY, TX",9/29/1924,45,70,25
TX000038987,"GYSHGY, TX",9/30/1924,54,75,28
TX000038987,"GYSHGY, TX",10/1/1924,51,77,32
TX000038987,"GYSHGY, TX",10/2/1924,57,84,32
TX000038987,"GYSHGY, TX",10/3/1924,58,87,35
TX000038987,"GYSHGY, TX",10/4/1924,67,90,40
TX000038987,"GYSHGY, TX",10/5/1924,62,77,44
TX000038987,"GYSHGY, TX",10/6/1924,58,79,41
TX000038987,"GYSHGY, TX",10/7/1924,59,80,41
TX000038987,"GYSHGY, TX",10/8/1924,57,72,40
TX000038987,"GYSHGY, TX",10/9/1924,51,72,37
TX000038987,"GYSHGY, TX",10/10/1924,54,78,37
TX000038987,"GYSHGY, TX",10/11/1924,55,81,37
TX000038987,"GYSHGY, TX",10/12/1924,64,82,38
TX000038987,"GYSHGY, TX",10/13/1924,52,71,38
TX000038987,"GYSHGY, TX",10/14/1924,45,62,30
TX000038987,"GYSHGY, TX",10/15/1924,43,64,25
TX000038987,"GYSHGY, TX",10/16/1924,49,77,31
TX000038987,"GYSHGY, TX",10/17/1924,61,90,38
TX000038987,"GYSHGY, TX",10/18/1924,61,89,42
TX000038987,"GYSHGY, TX",10/19/1924,65,92,38
TX000038987,"GYSHGY, TX",10/20/1924,54,78,40
TX000038987,"GYSHGY, TX",10/21/1924,58,84,38
TX000038987,"GYSHGY, TX",10/22/1924,62,84,38
TX000038987,"GYSHGY, TX",10/23/1924,53,75,38
TX000038987,"GYSHGY, TX",10/24/1924,53,80,33
TX000038987,"GYSHGY, TX",10/25/1924,57,78,36
TX000038987,"GYSHGY, TX",10/26/1924,61,91,37
TX000038987,"GYSHGY, TX",10/27/1924,60,83,41
TX000038987,"GYSHGY, TX",10/28/1924,60,70,39
TX000038987,"GYSHGY, TX",10/29/1924,46,63,40
TX000038987,"GYSHGY, TX",10/30/1924,41,46,39
TX000038987,"GYSHGY, TX",10/31/1924,40,47,40
TX000038987,"GYSHGY, TX",11/1/1924,35,55,21
TX000038987,"GYSHGY, TX",11/2/1924,37,62,22
TX000038987,"GYSHGY, TX",11/3/1924,48,78,20
TX000038987,"GYSHGY, TX",11/4/1924,47,78,32
TX000038987,"GYSHGY, TX",11/5/1924,52,77,33
TX000038987,"GYSHGY, TX",11/6/1924,57,83,31
TX000038987,"GYSHGY, TX",11/7/1924,62,67,50
TX000038987,"GYSHGY, TX",11/8/1924,57,76,42
TX000038987,"GYSHGY, TX",11/9/1924,56,74,48
TX000038987,"GYSHGY, TX",11/10/1924,57,71,44
TX000038987,"GYSHGY, TX",11/11/1924,43,51,39
TX000038987,"GYSHGY, TX",11/12/1924,42,69,25
TX000038987,"GYSHGY, TX",11/13/1924,46,64,29
TX000038987,"GYSHGY, TX",11/14/1924,48,62,32
TX000038987,"GYSHGY, TX",11/15/1924,48,56,40
TX000038987,"GYSHGY, TX",11/16/1924,40,51,35
TX000038987,"GYSHGY, TX",11/17/1924,36,40,33
TX000038987,"GYSHGY, TX",11/18/1924,36,47,31
TX000038987,"GYSHGY, TX",11/19/1924,37,44,23
TX000038987,"GYSHGY, TX",11/20/1924,45,66,37
TX000038987,"GYSHGY, TX",11/21/1924,45,72,26
TX000038987,"GYSHGY, TX",11/22/1924,46,81,24
TX000038987,"GYSHGY, TX",11/23/1924,51,77,28
TX000038987,"GYSHGY, TX",11/24/1924,49,83,25
TX000038987,"GYSHGY, TX",11/25/1924,49,81,31
TX000038987,"GYSHGY, TX",11/26/1924,48,84,27
TX000038987,"GYSHGY, TX",11/27/1924,44,64,25
TX000038987,"GYSHGY, TX",11/28/1924,47,52,43
TX000038987,"GYSHGY, TX",11/29/1924,39,57,25
TX000038987,"GYSHGY, TX",11/30/1924,40,56,28
TX000038987,"GYSHGY, TX",12/1/1924,37,56,22
TX000038987,"GYSHGY, TX",12/2/1924,37,54,25
TX000038987,"GYSHGY, TX",12/3/1924,40,53,27
TX000038987,"GYSHGY, TX",12/4/1924,40,51,30
TX000038987,"GYSHGY, TX",12/5/1924,36,46,25
TX000038987,"GYSHGY, TX",12/6/1924,30,53,16
TX000038987,"GYSHGY, TX",12/7/1924,35,59,15
TX000038987,"GYSHGY, TX",12/8/1924,30,38,16
TX000038987,"GYSHGY, TX",12/9/1924,31,42,18
TX000038987,"GYSHGY, TX",12/10/1924,34,41,29
TX000038987,"GYSHGY, TX",12/11/1924,35,48,21
TX000038987,"GYSHGY, TX",12/12/1924,39,45,35
TX000038987,"GYSHGY, TX",12/13/1924,33,45,20
TX000038987,"GYSHGY, TX",12/14/1924,40,53,21
TX000038987,"GYSHGY, TX",12/15/1924,44,55,32
TX000038987,"GYSHGY, TX",12/16/1924,34,44,31
TX000038987,"GYSHGY, TX",12/17/1924,33,41,30
TX000038987,"GYSHGY, TX",12/18/1924,32,42,27
TX000038987,"GYSHGY, TX",12/19/1924,40,60,21
TX000038987,"GYSHGY, TX",12/20/1924,42,58,28
TX000038987,"GYSHGY, TX",12/21/1924,50,57,39
TX000038987,"GYSHGY, TX",12/22/1924,46,56,38
TX000038987,"GYSHGY, TX",12/23/1924,51,62,34
TX000038987,"GYSHGY, TX",12/24/1924,46,59,38
TX000038987,"GYSHGY, TX",12/25/1924,46,57,36
TX000038987,"GYSHGY, TX",12/26/1924,39,42,33
TX000038987,"GYSHGY, TX",12/27/1924,43,62,35
TX000038987,"GYSHGY, TX",12/28/1924,36,42,33
TX000038987,"GYSHGY, TX",12/29/1924,28,33,27
TX000038987,"GYSHGY, TX",12/30/1924,24,37,9
TX000038987,"GYSHGY, TX",12/31/1924,29,36,11
TX000038987,"GYSHGY, TX",1/1/1925,34,47,31
TX000038987,"GYSHGY, TX",1/2/1925,31,33,24
TX000038987,"GYSHGY, TX",1/3/1925,32,41,30
TX000038987,"GYSHGY, TX",1/4/1925,33,35,31
TX000038987,"GYSHGY, TX",1/5/1925,33,41,31
TX000038987,"GYSHGY, TX",1/6/1925,36,54,25
TX000038987,"GYSHGY, TX",1/7/1925,39,51,27
TX000038987,"GYSHGY, TX",1/8/1925,36,44,34
TX000038987,"GYSHGY, TX",1/9/1925,48,56,33
TX000038987,"GYSHGY, TX",1/10/1925,45,58,36
TX000038987,"GYSHGY, TX",1/11/1925,35,46,30
TX000038987,"GYSHGY, TX",1/12/1925,44,62,27
TX000038987,"GYSHGY, TX",1/13/1925,40,56,34
TX000038987,"GYSHGY, TX",1/14/1925,41,55,29
TX000038987,"GYSHGY, TX",1/15/1925,22,37,17
TX000038987,"GYSHGY, TX",1/16/1925,15,18,5
TX000038987,"GYSHGY, TX",1/17/1925,7,20,-3
TX000038987,"GYSHGY, TX",1/18/1925,13,31,0
TX000038987,"GYSHGY, TX",1/19/1925,20,39,4
TX000038987,"GYSHGY, TX",1/20/1925,27,36,16
TX000038987,"GYSHGY, TX",1/21/1925,27,40,11
TX000038987,"GYSHGY, TX",1/22/1925,37,46,22
TX000038987,"GYSHGY, TX",1/23/1925,43,60,33
TX000038987,"GYSHGY, TX",1/24/1925,40,53,33
TX000038987,"GYSHGY, TX",1/25/1925,35,49,27
TX000038987,"GYSHGY, TX",1/26/1925,27,34,19
TX000038987,"GYSHGY, TX",1/27/1925,11,25,-3
TX000038987,"GYSHGY, TX",1/28/1925,17,28,1
TX000038987,"GYSHGY, TX",1/29/1925,23,39,10
TX000038987,"GYSHGY, TX",1/30/1925,28,46,13
TX000038987,"GYSHGY, TX",1/31/1925,31,42,18
TX000038987,"GYSHGY, TX",2/1/1925,33,44,31
TX000038987,"GYSHGY, TX",2/2/1925,34,51,24
TX000038987,"GYSHGY, TX",2/3/1925,36,45,24
TX000038987,"GYSHGY, TX",2/4/1925,35,47,24
TX000038987,"GYSHGY, TX",2/5/1925,34,53,21
TX000038987,"GYSHGY, TX",2/6/1925,36,55,22
TX000038987,"GYSHGY, TX",2/7/1925,39,54,26
TX000038987,"GYSHGY, TX",2/8/1925,33,40,31
TX000038987,"GYSHGY, TX",2/9/1925,25,31,22
TX000038987,"GYSHGY, TX",2/10/1925,24,30,19
TX000038987,"GYSHGY, TX",2/11/1925,17,38,2
TX000038987,"GYSHGY, TX",2/12/1925,24,42,9
TX000038987,"GYSHGY, TX",2/13/1925,30,38,20
TX000038987,"GYSHGY, TX",2/14/1925,32,36,24
TX000038987,"GYSHGY, TX",2/15/1925,27,32,26
TX000038987,"GYSHGY, TX",2/16/1925,23,27,21
TX000038987,"GYSHGY, TX",2/17/1925,21,35,9
TX000038987,"GYSHGY, TX",2/18/1925,22,29,11
TX000038987,"GYSHGY, TX",2/19/1925,25,33,17
TX000038987,"GYSHGY, TX",2/20/1925,29,44,15
TX000038987,"GYSHGY, TX",2/21/1925,36,50,21
TX000038987,"GYSHGY, TX",2/22/1925,37,56,23
TX000038987,"GYSHGY, TX",2/23/1925,42,61,25
TX000038987,"GYSHGY, TX",2/24/1925,39,57,26
TX000038987,"GYSHGY, TX",2/25/1925,40,50,27
TX000038987,"GYSHGY, TX",2/26/1925,35,49,24
TX000038987,"GYSHGY, TX",2/27/1925,37,62,23
TX000038987,"GYSHGY, TX",2/28/1925,43,65,27
TX000038987,"GYSHGY, TX",3/1/1925,49,70,30
TX000038987,"GYSHGY, TX",3/2/1925,54,66,43
TX000038987,"GYSHGY, TX",3/3/1925,37,42,33
TX000038987,"GYSHGY, TX",3/4/1925,44,50,38
TX000038987,"GYSHGY, TX",3/5/1925,42,57,28
TX000038987,"GYSHGY, TX",3/6/1925,47,67,30
TX000038987,"GYSHGY, TX",3/7/1925,48,75,32
TX000038987,"GYSHGY, TX",3/8/1925,55,77,34
TX000038987,"GYSHGY, TX",3/9/1925,53,78,36
TX000038987,"GYSHGY, TX",3/10/1925,57,79,37
TX000038987,"GYSHGY, TX",3/11/1925,58,80,39
TX000038987,"GYSHGY, TX",3/12/1925,60,74,45
TX000038987,"GYSHGY, TX",3/13/1925,54,62,49
TX000038987,"GYSHGY, TX",3/14/1925,55,65,43
TX000038987,"GYSHGY, TX",3/15/1925,56,77,41
TX000038987,"GYSHGY, TX",3/16/1925,62,78,43
TX000038987,"GYSHGY, TX",3/17/1925,45,62,43
TX000038987,"GYSHGY, TX",3/18/1925,46,50,42
TX000038987,"GYSHGY, TX",3/19/1925,52,63,46
TX000038987,"GYSHGY, TX",3/20/1925,58,80,40
TX000038987,"GYSHGY, TX",3/21/1925,57,69,45
TX000038987,"GYSHGY, TX",3/22/1925,60,73,45
TX000038987,"GYSHGY, TX",3/23/1925,45,63,43
TX000038987,"GYSHGY, TX",3/24/1925,43,51,39
TX000038987,"GYSHGY, TX",3/25/1925,43,48,38
TX000038987,"GYSHGY, TX",3/26/1925,46,65,33
TX000038987,"GYSHGY, TX",3/27/1925,53,75,32
TX000038987,"GYSHGY, TX",3/28/1925,50,59,39
TX000038987,"GYSHGY, TX",3/29/1925,51,63,37
TX000038987,"GYSHGY, TX",3/30/1925,54,63,45
TX000038987,"GYSHGY, TX",3/31/1925,56,74,39
TX000038987,"GYSHGY, TX",4/1/1925,58,71,42
TX000038987,"GYSHGY, TX",4/2/1925,57,75,40
TX000038987,"GYSHGY, TX",4/3/1925,59,79,42
TX000038987,"GYSHGY, TX",4/4/1925,71,93,44
TX000038987,"GYSHGY, TX",4/5/1925,66,89,49
TX000038987,"GYSHGY, TX",4/6/1925,56,68,52
TX000038987,"GYSHGY, TX",4/7/1925,61,73,50
TX000038987,"GYSHGY, TX",4/8/1925,60,72,44
TX000038987,"GYSHGY, TX",4/9/1925,57,71,44
TX000038987,"GYSHGY, TX",4/10/1925,58,71,46
TX000038987,"GYSHGY, TX",4/21/1925,70,88,41
TX000038987,"GYSHGY, TX",4/22/1925,68,82,51
TX000038987,"GYSHGY, TX",4/23/1925,52,72,49
TX000038987,"GYSHGY, TX",4/24/1925,54,68,42
TX000038987,"GYSHGY, TX",4/25/1925,61,79,38
TX000038987,"GYSHGY, TX",4/26/1925,60,72,42
TX000038987,"GYSHGY, TX",4/27/1925,50,62,36
TX000038987,"GYSHGY, TX",4/28/1925,54,65,41
TX000038987,"GYSHGY, TX",4/29/1925,56,72,37
TX000038987,"GYSHGY, TX",4/30/1925,65,82,43
TX000038987,"GYSHGY, TX",5/1/1925,69,87,44
TX000038987,"GYSHGY, TX",5/2/1925,71,85,44
TX000038987,"GYSHGY, TX",5/3/1925,66,79,50
TX000038987,"GYSHGY, TX",5/4/1925,64,78,45
TX000038987,"GYSHGY, TX",5/5/1925,62,80,43
TX000038987,"GYSHGY, TX",5/6/1925,63,83,39
TX000038987,"GYSHGY, TX",5/7/1925,60,75,37
TX000038987,"GYSHGY, TX",5/8/1925,62,76,39
TX000038987,"GYSHGY, TX",5/9/1925,68,89,40
TX000038987,"GYSHGY, TX",5/10/1925,69,88,43
TX000038987,"GYSHGY, TX",5/11/1925,71,87,49
TX000038987,"GYSHGY, TX",5/12/1925,69,81,53
TX000038987,"GYSHGY, TX",5/13/1925,64,83,40
TX000038987,"GYSHGY, TX",5/14/1925,70,87,45
TX000038987,"GYSHGY, TX",5/15/1925,67,80,47
TX000038987,"GYSHGY, TX",5/16/1925,63,84,42
TX000038987,"GYSHGY, TX",5/17/1925,74,95,41
TX000038987,"GYSHGY, TX",5/18/1925,84,103,54
TX000038987,"GYSHGY, TX",5/19/1925,77,94,58
TX000038987,"GYSHGY, TX",5/20/1925,78,93,59
TX000038987,"GYSHGY, TX",5/21/1925,71,96,56
TX000038987,"GYSHGY, TX",5/22/1925,80,96,50
TX000038987,"GYSHGY, TX",5/23/1925,76,102,54
TX000038987,"GYSHGY, TX",5/24/1925,80,107,50
TX000038987,"GYSHGY, TX",5/25/1925,80,98,58
TX000038987,"GYSHGY, TX",5/26/1925,85,94,65
TX000038987,"GYSHGY, TX",5/27/1925,79,91,62
TX000038987,"GYSHGY, TX",5/28/1925,77,90,60
TX000038987,"GYSHGY, TX",5/29/1925,73,85,64
TX000038987,"GYSHGY, TX",5/30/1925,70,78,63
TX000038987,"GYSHGY, TX",5/31/1925,70,86,48
TX000038987,"GYSHGY, TX",6/1/1925,72,87,50
TX000038987,"GYSHGY, TX",6/2/1925,72,84,62
TX000038987,"GYSHGY, TX",6/3/1925,70,83,51
TX000038987,"GYSHGY, TX",6/4/1925,71,86,48
TX000038987,"GYSHGY, TX",6/5/1925,74,92,47
TX000038987,"GYSHGY, TX",6/6/1925,72,96,46
TX000038987,"GYSHGY, TX",6/7/1925,81,102,50
TX000038987,"GYSHGY, TX",6/8/1925,81,98,52
TX000038987,"GYSHGY, TX",6/9/1925,82,98,60
TX000038987,"GYSHGY, TX",6/10/1925,82,104,55
TX000038987,"GYSHGY, TX",6/11/1925,79,103,53
TX000038987,"GYSHGY, TX",6/12/1925,84,100,66
TX000038987,"GYSHGY, TX",6/13/1925,82,102,64
TX000038987,"GYSHGY, TX",6/14/1925,89,109,60
TX000038987,"GYSHGY, TX",6/15/1925,83,97,67
TX000038987,"GYSHGY, TX",6/16/1925,82,98,62
TX000038987,"GYSHGY, TX",6/17/1925,83,100,58
TX000038987,"GYSHGY, TX",6/18/1925,86,101,55
TX000038987,"GYSHGY, TX",6/19/1925,91,111,58
TX000038987,"GYSHGY, TX",6/20/1925,83,100,55
TX000038987,"GYSHGY, TX",6/21/1925,87,103,57
TX000038987,"GYSHGY, TX",6/22/1925,86,103,60
TX000038987,"GYSHGY, TX",6/23/1925,88,102,65
TX000038987,"GYSHGY, TX",6/24/1925,83,99,59
TX000038987,"GYSHGY, TX",6/25/1925,80,97,57
TX000038987,"GYSHGY, TX",6/26/1925,82,101,57
TX000038987,"GYSHGY, TX",6/27/1925,84,103,57
TX000038987,"GYSHGY, TX",6/28/1925,85,103,57
TX000038987,"GYSHGY, TX",6/29/1925,87,103,61
TX000038987,"GYSHGY, TX",6/30/1925,83,100,60
TX000038987,"GYSHGY, TX",7/1/1925,83,102,
TX000038987,"GYSHGY, TX",7/2/1925,85,108,
TX000038987,"GYSHGY, TX",7/3/1925,90,107,
TX000038987,"GYSHGY, TX",7/4/1925,87,103,
TX000038987,"GYSHGY, TX",7/5/1925,91,107,
TX000038987,"GYSHGY, TX",7/6/1925,90,103,
TX000038987,"GYSHGY, TX",7/7/1925,88,100,
TX000038987,"GYSHGY, TX",7/8/1925,86,96,
TX000038987,"GYSHGY, TX",7/9/1925,85,96,
TX000038987,"GYSHGY, TX",7/10/1925,83,95,
TX000038987,"GYSHGY, TX",7/11/1925,80,96,
TX000038987,"GYSHGY, TX",7/12/1925,77,90,
TX000038987,"GYSHGY, TX",7/13/1925,77,87,
TX000038987,"GYSHGY, TX",7/14/1925,78,91,
TX000038987,"GYSHGY, TX",7/15/1925,77,94,
TX000038987,"GYSHGY, TX",7/16/1925,77,96,
TX000038987,"GYSHGY, TX",7/17/1925,74,97,
TX000038987,"GYSHGY, TX",7/18/1925,81,102,
TX000038987,"GYSHGY, TX",7/19/1925,83,101,
TX000038987,"GYSHGY, TX",7/20/1925,86,101,
TX000038987,"GYSHGY, TX",7/21/1925,83,100,
TX000038987,"GYSHGY, TX",7/22/1925,83,100,
TX000038987,"GYSHGY, TX",7/23/1925,83,102,
TX000038987,"GYSHGY, TX",7/24/1925,85,102,
TX000038987,"GYSHGY, TX",7/25/1925,83,105,
TX000038987,"GYSHGY, TX",7/26/1925,88,101,
TX000038987,"GYSHGY, TX",7/27/1925,86,101,
TX000038987,"GYSHGY, TX",7/28/1925,90,105,
TX000038987,"GYSHGY, TX",7/29/1925,94,105,
TX000038987,"GYSHGY, TX",7/30/1925,87,102,
TX000038987,"GYSHGY, TX",7/31/1925,84,99,
TX000038987,"GYSHGY, TX",8/1/1925,83,99,
TX000038987,"GYSHGY, TX",8/2/1925,85,97,
TX000038987,"GYSHGY, TX",8/3/1925,81,96,
TX000038987,"GYSHGY, TX",8/4/1925,79,94,
TX000038987,"GYSHGY, TX",8/5/1925,79,95,
TX000038987,"GYSHGY, TX",8/6/1925,80,97,
TX000038987,"GYSHGY, TX",8/7/1925,81,97,
TX000038987,"GYSHGY, TX",8/8/1925,82,100,
TX000038987,"GYSHGY, TX",8/9/1925,86,98,
TX000038987,"GYSHGY, TX",8/10/1925,81,96,
TX000038987,"GYSHGY, TX",8/11/1925,80,95,
TX000038987,"GYSHGY, TX",8/12/1925,78,93,
TX000038987,"GYSHGY, TX",8/13/1925,80,91,
TX000038987,"GYSHGY, TX",8/14/1925,79,94,
TX000038987,"GYSHGY, TX",8/15/1925,81,96,
TX000038987,"GYSHGY, TX",8/16/1925,79,96,
TX000038987,"GYSHGY, TX",8/17/1925,80,95,
TX000038987,"GYSHGY, TX",8/18/1925,78,96,
TX000038987,"GYSHGY, TX",8/19/1925,80,94,
TX000038987,"GYSHGY, TX",8/20/1925,76,92,
TX000038987,"GYSHGY, TX",8/21/1925,77,92,
TX000038987,"GYSHGY, TX",8/22/1925,78,93,
TX000038987,"GYSHGY, TX",8/23/1925,78,95,
TX000038987,"GYSHGY, TX",8/24/1925,78,96,
TX000038987,"GYSHGY, TX",8/25/1925,74,92,
TX000038987,"GYSHGY, TX",8/26/1925,81,99,
TX000038987,"GYSHGY, TX",8/27/1925,82,93,
TX000038987,"GYSHGY, TX",8/28/1925,82,92,
TX000038987,"GYSHGY, TX",8/29/1925,73,89,
TX000038987,"GYSHGY, TX",8/30/1925,70,86,
TX000038987,"GYSHGY, TX",8/31/1925,69,86,
TX000038987,"GYSHGY, TX",9/1/1925,69,86,44
TX000038987,"GYSHGY, TX",9/2/1925,70,90,40
TX000038987,"GYSHGY, TX",9/3/1925,72,92,42
TX000038987,"GYSHGY, TX",9/4/1925,76,89,54
TX000038987,"GYSHGY, TX",9/5/1925,70,85,48
TX000038987,"GYSHGY, TX",9/6/1925,70,85,45
TX000038987,"GYSHGY, TX",9/7/1925,70,88,45
TX000038987,"GYSHGY, TX",9/8/1925,70,88,43
TX000038987,"GYSHGY, TX",9/9/1925,69,87,47
TX000038987,"GYSHGY, TX",9/10/1925,69,89,42
TX000038987,"GYSHGY, TX",9/11/1925,72,91,44
TX000038987,"GYSHGY, TX",9/12/1925,72,90,45
TX000038987,"GYSHGY, TX",9/13/1925,72,86,55
TX000038987,"GYSHGY, TX",9/14/1925,69,84,49
TX000038987,"GYSHGY, TX",9/15/1925,65,82,42
TX000038987,"GYSHGY, TX",9/16/1925,66,84,39
TX000038987,"GYSHGY, TX",9/17/1925,70,90,40
TX000038987,"GYSHGY, TX",10/1/1925,57,73,53
TX000038987,"GYSHGY, TX",10/2/1925,60,66,52
TX000038987,"GYSHGY, TX",10/3/1925,58,72,50
TX000038987,"GYSHGY, TX",10/4/1925,58,86,41
TX000038987,"GYSHGY, TX",10/5/1925,60,83,40
TX000038987,"GYSHGY, TX",10/6/1925,63,89,42
TX000038987,"GYSHGY, TX",10/7/1925,69,94,50
TX000038987,"GYSHGY, TX",10/8/1925,61,77,53
TX000038987,"GYSHGY, TX",10/9/1925,59,71,52
TX000038987,"GYSHGY, TX",10/10/1925,63,88,43
TX000038987,"GYSHGY, TX",10/11/1925,67,74,53
TX000038987,"GYSHGY, TX",10/12/1925,60,78,49
TX000038987,"GYSHGY, TX",10/13/1925,69,88,49
TX000038987,"GYSHGY, TX",10/14/1925,69,89,48
TX000038987,"GYSHGY, TX",10/15/1925,67,88,44
TX000038987,"GYSHGY, TX",10/16/1925,67,79,53
TX000038987,"GYSHGY, TX",10/17/1925,54,76,40
TX000038987,"GYSHGY, TX",10/18/1925,55,81,37
TX000038987,"GYSHGY, TX",10/19/1925,63,89,40
TX000038987,"GYSHGY, TX",10/20/1925,60,72,44
TX000038987,"GYSHGY, TX",10/21/1925,60,75,50
TX000038987,"GYSHGY, TX",10/22/1925,61,84,42
TX000038987,"GYSHGY, TX",10/23/1925,61,79,48
TX000038987,"GYSHGY, TX",10/24/1925,51,61,45
TX000038987,"GYSHGY, TX",10/25/1925,48,50,46
TX000038987,"GYSHGY, TX",10/26/1925,44,52,38
TX000038987,"GYSHGY, TX",10/27/1925,45,55,33
TX000038987,"GYSHGY, TX",10/28/1925,43,51,42
TX000038987,"GYSHGY, TX",10/29/1925,44,48,42
TX000038987,"GYSHGY, TX",10/30/1925,40,45,36
TX000038987,"GYSHGY, TX",10/31/1925,46,64,31
TX000038987,"GYSHGY, TX",11/1/1925,54,71,35
TX000038987,"GYSHGY, TX",11/2/1925,57,75,38
TX000038987,"GYSHGY, TX",11/3/1925,59,67,50
TX000038987,"GYSHGY, TX",11/4/1925,43,62,37
TX000038987,"GYSHGY, TX",11/5/1925,33,38,31
TX000038987,"GYSHGY, TX",11/6/1925,42,58,32
TX000038987,"GYSHGY, TX",11/7/1925,45,66,29
TX000038987,"GYSHGY, TX",11/8/1925,47,70,32
TX000038987,"GYSHGY, TX",11/9/1925,46,73,32
TX000038987,"GYSHGY, TX",11/10/1925,49,74,33
TX000038987,"GYSHGY, TX",11/11/1925,47,64,38
TX000038987,"GYSHGY, TX",11/12/1925,45,63,33
TX000038987,"GYSHGY, TX",11/13/1925,45,62,30
TX000038987,"GYSHGY, TX",11/14/1925,46,62,29
TX000038987,"GYSHGY, TX",11/15/1925,48,55,40
TX000038987,"GYSHGY, TX",11/16/1925,37,47,22
TX000038987,"GYSHGY, TX",11/17/1925,36,47,27
TX000038987,"GYSHGY, TX",11/18/1925,42,60,24
TX000038987,"GYSHGY, TX",11/19/1925,49,69,33
TX000038987,"GYSHGY, TX",11/20/1925,49,72,27
TX000038987,"GYSHGY, TX",11/21/1925,61,78,35
TX000038987,"GYSHGY, TX",11/22/1925,67,75,58
TX000038987,"GYSHGY, TX",11/23/1925,49,67,36
TX000038987,"GYSHGY, TX",11/24/1925,40,69,35
TX000038987,"GYSHGY, TX",11/25/1925,45,69,24
TX000038987,"GYSHGY, TX",11/26/1925,46,77,25
TX000038987,"GYSHGY, TX",11/27/1925,47,73,28
TX000038987,"GYSHGY, TX",11/28/1925,51,74,33
TX000038987,"GYSHGY, TX",11/29/1925,63,76,46
TX000038987,"GYSHGY, TX",11/30/1925,55,77,33
TX000038987,"GYSHGY, TX",12/1/1925,67,79,37
TX000038987,"GYSHGY, TX",12/2/1925,45,60,38
TX000038987,"GYSHGY, TX",12/3/1925,46,62,41
TX000038987,"GYSHGY, TX",12/4/1925,49,70,36
TX000038987,"GYSHGY, TX",12/5/1925,52,84,32
TX000038987,"GYSHGY, TX",12/6/1925,46,71,31
TX000038987,"GYSHGY, TX",12/7/1925,43,64,27
TX000038987,"GYSHGY, TX",12/8/1925,49,74,26
TX000038987,"GYSHGY, TX",12/9/1925,50,74,28
TX000038987,"GYSHGY, TX",12/10/1925,49,76,29
TX000038987,"GYSHGY, TX",12/11/1925,50,79,31
TX000038987,"GYSHGY, TX",12/12/1925,53,81,30
TX000038987,"GYSHGY, TX",12/13/1925,47,57,40
TX000038987,"GYSHGY, TX",12/14/1925,42,55,33
TX000038987,"GYSHGY, TX",12/15/1925,42,63,24
TX000038987,"GYSHGY, TX",12/16/1925,45,68,19
TX000038987,"GYSHGY, TX",12/17/1925,37,59,23
TX000038987,"GYSHGY, TX",12/18/1925,44,69,20
TX000038987,"GYSHGY, TX",12/19/1925,51,73,35
TX000038987,"GYSHGY, TX",12/20/1925,46,71,25
TX000038987,"GYSHGY, TX",12/21/1925,44,68,25
